""	"TR_AG_1"	"TR_AG_3"	"TR_SH_1"	"TR_SH_3"
"Atp8a1"	4.06890999405855	1.86221972359318	28.0980711377196	27.1131981548575
"Atp9a"	6.10336499108783	2.79332958538977	23.9353939321315	28.1173906791115
"AU018091"	47.809692430188	72.626569220134	22.8947246307345	16.0670803880637
"AW011738"	76.2920623885979	99.6287552122351	192.523820758449	192.804964656765
"AW112010"	41.7063274391002	51.2110423988124	7.28468510977915	5.02096262126991
"B230206H07Rik"	39.6718724420709	64.2465804639647	316.363467624694	310.295489994481
"B230208H11Rik"	23.3962324658367	11.1733183415591	50.992795768454	68.2850916492708
"B230217C12Rik"	389.598131931106	355.683967206297	175.873111936097	167.700151550415
"B3gnt3"	200.393817207384	174.117544155962	790.908669061736	832.475602606552
"B430319G15Rik"	346.874576993492	349.166198173721	110.310945948084	115.482140289208
"B4galnt2"	131.222347308388	148.046468025658	328.851499241459	274.144559121337
"B4galnt4"	0	4.65554930898295	121.758308263451	102.427637473906
"B4galt6"	350.94348698755	277.470738815384	125.92098546904	122.511487958986
"B630019K06Rik"	61.0336499108783	61.4532508785749	18.7320474251464	20.0838504850797
"B930003M22Rik"	28.4823699584099	36.313284610067	9.36602371257319	4.01677009701593
"B930059L03Rik"	48.8269199287026	62.3843607403715	18.7320474251464	12.0503102910478
"Bace1"	1143.36370833045	1284.0004994175	576.53079297395	569.377161252008
"Bach2"	72.2231523945393	54.9354818459988	226.865907704551	134.561798250034
"Bai2"	302.116567058848	292.368496604129	41.6267720558808	41.1718934944133
"BC031361"	101.722749851464	99.6287552122351	45.7894492614689	38.1593159216513
"BC037704"	77.3092898871125	65.1776903257613	27.0574018363225	26.1090056306035
"Bcam"	228.876187165794	192.739741391894	720.143156566739	728.039580084137
"Bgn"	42476.3686554758	43453.0350303233	11011.3218780819	10721.7635814598
"Bhlhb9"	999.934631039889	1050.29192410655	282.021380678593	296.236794654925
"Bhlhe41"	974.503943577024	952.525388617911	306.997443912121	347.450613391878
"Bmp4"	697.818063981042	609.876959476766	3805.72763520891	3858.1076781838
"Bmp5"	173.945902246003	175.048654017759	0	0
"Bnip3"	990.779583553258	991.632002813368	384.006972215501	451.886635914292
"Boc"	109.860569839581	96.8354256268453	235.191262115727	222.930740384384
"Btbd11"	25.430687462866	27.9332958538977	184.198466347273	131.549220677272
"Bves"	89.5160198692882	87.5243270088794	329.892168542856	352.471576013148
"C030034I22Rik"	97.6538398574053	118.250952448167	28.0980711377196	52.2180112612071
"C130046K22Rik"	201.411044705898	192.739741391894	69.7248431936004	52.2180112612071
"C1qtnf3"	176.997584741547	166.66866526159	44.7487799600719	45.1886635914292
"C1qtnf7"	61.0336499108783	72.626569220134	21.8540553293374	18.0754654365717
"C2"	3.05168249554391	3.72443944718636	131.124331976025	144.603723492573
"C3"	6438.03283809915	6431.17581542905	1094.78410506967	953.982898041284
"C430049B03Rik"	62.0508774093929	65.1776903257613	19.7727167265434	16.0670803880637
"C4b"	125.118982317301	135.010929960506	44.7487799600719	37.1551233973974
"C920009B18Rik"	7.12059248960247	14.8977577887454	53.0741343712481	44.1844710671752
"Cacng7"	168.85976475343	116.388732724574	6.24401580838213	10.0419252425398
"Cacng8"	50.8613749257319	54.0043719842022	4.16267720558808	5.02096262126991
"Calml4"	80.3609723826564	97.7665354886419	34.3420869461017	38.1593159216513
"Camk1d"	217.686684682133	234.639685172741	546.351383233436	413.727319992641
"Camk2b"	138.342939797991	133.148710236912	63.4808273852183	61.2557439794929
"Camk2n1"	423.16663938209	401.30835043433	105.107599441099	117.490525337716
"Camk2n2"	458.769601830102	450.657173109549	163.385080319332	171.716921647431
"Capg"	4128.92641647092	4202.09880628801	1877.36741972023	2156.0013495733
"Car13"	466.907421818219	530.732621224056	1066.68603393195	1092.56146638833
"Car5b"	695.783608984013	680.641308973307	328.851499241459	343.433843294862
"Car6"	370.270809459328	397.583910987144	160.263072415141	207.867852520574
"Car8"	249.220737136086	250.468552823283	13.5287009181613	10.0419252425398
"Casp4"	487.251971788512	533.525950809446	225.825238403154	196.821734753781
"Casz1"	41.7063274391002	17.6910873741352	101.985591536908	113.4737552407
"Cbfa2t3"	7.12059248960247	5.58665917077954	44.7487799600719	36.1509308731434
"Cbr3"	41.7063274391002	48.4177128134227	99.904252934114	104.436022522414
"Ccdc141"	80.3609723826564	77.282118529117	163.385080319332	170.712729123177
"Ccdc149"	183.100949732635	189.015301944708	94.7009064271289	57.238973882477
"Ccdc19"	33.5685074509831	34.4510648864738	2.08133860279404	4.01677009701593
"Ccdc64"	55.9475124183051	44.6932733662363	98.863583632717	110.461177667938
"Ccdc69"	158.687489768284	186.221972359318	81.1722055089677	90.3773271828584
"Ccdc8"	133.256802305418	122.90650175715	66.6028352894093	47.1970486399372
"Ccdc88c"	76.2920623885979	84.7309974234897	211.255868183595	153.641456210859
"Cck"	722.231523945393	632.223596159884	4.16267720558808	14.0586953395558
"Ccl5"	511.665431752863	489.763787305006	1655.70485852266	1927.04545404339
"Ccl8"	48.8269199287026	50.2799325370158	16.6507088223523	12.0503102910478
"Ccser1"	42.7235549376148	68.9021297729476	152.978387305362	134.561798250034
"Cd14"	762.920623885979	761.64786694961	329.892168542856	391.635084459053
"Cd248"	2306.05473913268	2213.24814149049	974.066466107612	978.083518623379
"Cd24a"	1028.4170009983	1052.15414383015	5336.55217756392	5188.66277282033
"Cd300lb"	75.2748348900832	62.3843607403715	6.24401580838213	3.01257757276195
"Cd53"	62.0508774093929	68.9021297729476	5.20334650698511	5.02096262126991
"Cd55"	1128.10529585273	1182.50952448167	518.253312095717	469.962101350864
"Cd74"	661.197874034515	662.019111737375	261.207994650652	227.951703005654
"Cdca2"	684.594106500352	616.394728509342	1404.90355688598	1328.54670958802
"Cdh1"	24.4134599643513	39.1066141954568	161.303741716538	139.582760871304
"Cdh10"	207.514409696986	226.259696416571	6.24401580838213	10.0419252425398
"Cdh13"	1.01722749851464	0	26.0167325349255	21.0880430093336
"Cdh18"	93.5849298633467	101.490974935828	11.4473623153672	7.02934766977788
"Cdh24"	81.3781998811711	89.3865467324726	164.425749620729	196.821734753781
"Cdhr1"	38.6546449435563	52.142152260609	163.385080319332	148.620493589589
"Cdkn3"	148.515214783137	121.044282033557	297.631420199548	367.534463876958
"Cdr2l"	2878.75382079643	2658.31865542926	1369.52080063848	1300.42931890891
"Cebpa"	467.924649316734	418.999437808465	135.287009181613	106.444407570922
"Cela1"	150.549669780166	137.804259545895	54.1148036726451	79.3312094160646
"Celf4"	86.4643373737443	44.6932733662363	171.710434730508	131.549220677272
"Celsr1"	694.766381485498	658.294672290189	331.97350714565	293.224217082163
"Cend1"	32.5512799524684	25.1399662685079	1.04066930139702	0
"Cenpf"	892.108516197338	869.656610918015	2084.46061069823	1607.71223133063
"Cep55"	804.626951325079	696.470176623849	1498.56379401171	1523.36005929329
"Cercam"	476.062469304851	420.861657532059	66.6028352894093	103.43182999816
"Cers4"	226.841732168764	212.293048489622	72.8468510977915	115.482140289208
"Ces1g"	0	0	14.5693702195583	8.03354019403186
"Cfh"	702.904201473615	719.747923168764	157.14106451095	173.725306695939
"Cgref1"	36.620189946527	30.7266254392875	155.059725908156	187.784002035495
"Chic1"	75.2748348900832	83.7998875616931	10.4066930139702	16.0670803880637
"Chl1"	625.594911586503	705.781275241815	337.176853652635	289.207446985147
"Chrm1"	1.01722749851464	2.79332958538977	65.5621659880123	64.2683215522549
"Chrm2"	0	0	15.6100395209553	23.0964280578416
"Chst1"	8.13781998811711	5.58665917077954	37.4640948502928	45.1886635914292
"Chst15"	0	0	48.91145716566	63.2641290280009
"Cish"	168.85976475343	126.630941204336	77.0095283033796	68.2850916492708
"Cldn15"	2996.75221062412	2946.03160272441	1424.67627361252	1500.26363123545
"Clec11a"	15.2584124777196	9.3110986179659	0	0
"Clic5"	120.032844824727	115.457622862777	363.19358618756	349.458998440386
"Clmn"	47.809692430188	42.8310536426431	482.870555848218	394.647662031815
"Cln3"	137.325712299476	127.562051066133	29.1387404391166	35.1467383488894
"Clstn3"	55.9475124183051	94.9732059032522	19.7727167265434	37.1551233973974
"Clu"	544.216711705331	556.803697354361	1520.41784934105	1763.36207258999
"Clvs1"	258.375784622718	359.408406653484	164.425749620729	140.586953395558
"Cmpk2"	126.136209815815	146.184248302065	626.482919441007	627.620327658739
"Cngb1"	62.0508774093929	63.3154706021681	10.4066930139702	20.0838504850797
"Cnrip1"	94.6021573618614	86.5932171470829	8.32535441117617	3.01257757276195
"Cntnap1"	285.840927082613	245.8130035143	108.22960734529	124.519873007494
"Cntnap3"	0	0	20.8133860279404	24.1006205820956
"Cobl"	30.5168249554392	51.2110423988124	181.076458443082	184.771424462733
"Col11a1"	3519.60714486065	3646.22621879545	1175.95631057863	1109.63273930065
"Col14a1"	50.8613749257319	57.7288114313886	132.165001277422	143.59953096832
"Col1a2"	41999.2889586724	43376.6840216559	7054.69719417041	6977.12965851667
"Col27a1"	222.772822174706	240.22634434352	83.2535441117617	81.3395944645726
"Col4a2"	8230.38769048194	8283.15333054246	3747.45015433067	3514.67383488894
"Col5a3"	335.685074509831	335.199550246772	75.9688590019825	61.2557439794929
"Col6a5"	0	0	20.8133860279404	13.0545028153018
"Col8a1"	1497.35887781355	1413.42477020722	446.447130299322	372.555426498228
"Commd1"	1147.43261832451	1202.0628315794	549.473391137627	595.486166882612
"Cox6a2"	103.757204848493	98.6976453504385	18.7320474251464	19.0796579608257
"Cp"	2964.20093067166	3056.8336762782	1502.7264712173	1364.69764046116
"Cpq"	448.597326844955	465.554930898295	165.466418922126	152.637263686605
"Crabp2"	39.6718724420709	68.9021297729476	2.08133860279404	2.00838504850797
"Creb3l1"	753.765576399347	758.854537364221	129.042993373231	112.469562716446
"Csf1r"	65.1025599049369	76.3510086673204	16.6507088223523	16.0670803880637
"Csf2"	27.4651424598952	22.3466366831182	3.12200790419106	4.01677009701593
"Csgalnact1"	220.738367177677	227.190806278368	10.4066930139702	8.03354019403186
"Csmd3"	99.6882948544346	135.942039822302	1.04066930139702	0
"Cspg4"	40.6890999405855	48.4177128134227	2.08133860279404	1.00419252425398
"Ctla2a"	1899.16373972683	2088.47942000975	877.284221077689	935.907432604712
"Ctla2b"	313.306069542509	291.437386742333	114.473623153672	142.595338444066
"Ctps2"	846.333278764179	845.447754511304	406.901696846235	422.765052710927
"Ctsk"	2331.48542659555	2325.91243476788	433.959098682558	470.966293875118
"Ctsw"	15.2584124777196	30.7266254392875	4.16267720558808	2.00838504850797
"Cxcl12"	2050.73063700551	2113.61938627826	6563.50128391101	6771.2701910446
"Cxcl15"	10.1722749851464	22.3466366831182	84.2942134131587	78.3270168918106
"Cxcl16"	333.650619512801	370.581724995043	759.688590019825	726.031195035629
"Cxxc4"	352.97794198458	357.54618692989	145.693702195583	108.45279261943
"Cxxc5"	217.686684682133	201.119730148063	81.1722055089677	114.477947764954
"Cyb561"	602.198679120666	607.083629891377	193.564490059846	194.813349705273
"Cygb"	151.566897278681	159.219786367217	48.91145716566	72.3018617462867
"Cyp1a1"	2.03445499702928	2.79332958538977	21.8540553293374	26.1090056306035
"Cyp4v3"	54.9302849197905	34.4510648864738	229.987915608742	228.955895529908
"Cysltr1"	0	0	15.6100395209553	20.0838504850797
"D3Bwg0562e"	55.9475124183051	56.797701569592	6.24401580838213	9.03773271828584
"D430036J16Rik"	83.4126548782003	80.0754481145067	34.3420869461017	17.0712729123177
"D5Ertd605e"	264.479149613806	248.606333099689	70.7655124949974	105.440215046668
"D730005E14Rik"	33.5685074509831	18.6221972359318	115.514292455069	106.444407570922
"Daam2"	735.455481426084	707.643494965408	4328.14362451021	4049.90845031631
"Dach1"	19.3273224717781	23.2777465449147	3.12200790419106	0
"Dact1"	127.15343731433	92.1798763178624	18.7320474251464	18.0754654365717
"Daglb"	358.064079477153	289.575167018739	715.980479361151	659.754488434867
"Dapk1"	16.2756399762342	15.828867650542	62.4401580838213	73.3060542705407
"Dapk2"	20.3445499702928	16.7599775123386	60.3588194810272	61.2557439794929
"Dclk2"	57.9819674153344	52.142152260609	118.63630035926	111.465370192192
"Ddt"	275.668652097467	266.297420473825	546.351383233436	699.922189405026
"Depdc1a"	216.669457183618	285.850727571553	765.932605828208	645.695793095311
"Depdc7"	15.2584124777196	22.3466366831182	133.205670578819	109.456985143684
"Deptor"	197.34213471184	163.8753356762	653.540321277329	611.553247270675
"Des"	61.0336499108783	44.6932733662363	9.36602371257319	14.0586953395558
"Dhdh"	26.4479149613806	20.484416959525	0	1.00419252425398
"Dhrs3"	470.976331812278	459.037161865719	1098.94678227525	1030.30152988459
"Dkk2"	38.6546449435563	38.1755043336602	3.12200790419106	6.0251551455239
"Dlc1"	1648.92577509223	1642.47779620918	5033.71741085739	4535.93763205524
"Dlgap5"	1170.82885079035	1141.54069056262	2569.41250514925	2481.35972743159
"Dlx3"	16.2756399762342	13.9666479269488	59.3181501796302	59.247358930985
"Dmpk"	1559.40975522294	1531.67572265539	412.10504335322	427.786015332197
"Dmrta2"	14.2411849792049	17.6910873741352	83.2535441117617	93.3899047556204
"Dna2"	141.394622293535	146.184248302065	364.234255488957	318.329030188512
"Dnah17"	371.288036957843	351.028417897314	175.873111936097	146.612108541081
"Dnaja4"	368.236354462299	368.71950527145	24.9760632335285	36.1509308731434
"Dnajb9"	449.61455434347	465.554930898295	196.686497964037	203.851082423558
"Dnajc22"	27.4651424598952	29.7955155774909	1.04066930139702	1.00419252425398
"Dnm1"	2039.54113452185	1815.66423050335	915.788985229379	984.108673768903
"Dnmt3a"	1010.10690602504	989.769783089775	497.439926067776	402.681202225847
"Dnmt3b"	9.15504748663174	8.37998875616931	36.4234255488957	34.1425458246354
"Doc2b"	0	0	10.4066930139702	11.0461177667938
"Dock3"	97.6538398574053	101.490974935828	20.8133860279404	22.0922355335876
"Dock8"	866.677828734472	801.685591006864	176.913781237494	157.658226307875
"Dpp4"	45.7752374331587	40.0377240572534	5.20334650698511	7.02934766977788
"Dpt"	1828.97504232932	1757.93541907196	272.655356966019	320.33741523702
"Dsel"	568.630171669683	600.5658608588	130.083662674628	140.586953395558
"Dusp10"	135.291257302447	138.735369407692	387.128980119692	358.496731158672
"Dusp28"	183.100949732635	167.599775123386	63.4808273852183	93.3899047556204
"E130012A19Rik"	75.2748348900832	74.4887889437272	145.693702195583	181.758846889971
"E2f7"	482.165834295939	411.550558914093	1029.22193908165	961.012245711061
"E330013P04Rik"	57.9819674153344	70.7643494965408	13.5287009181613	6.0251551455239
"E530011L22Rik"	71.2059248960247	56.797701569592	24.9760632335285	23.0964280578416
"Ebf2"	7.12059248960247	17.6910873741352	61.3994887824242	59.247358930985
"Ebpl"	130.205119809874	134.079820098709	256.004648143667	297.240987179179
"Efcab4a"	96.6366123588906	113.595403139184	41.6267720558808	24.1006205820956
"Egf"	15.2584124777196	10.2422084797625	36.4234255488957	51.2138187369531
"Egr2"	29.4995974569245	24.2088564067113	82.2128748103647	76.3186318433027
"Ehd3"	60.0164224123637	81.0065579763033	257.045317445064	219.918162811622
"Elavl2"	49.8441474272173	54.0043719842022	199.808505868228	165.691766501907
"Elfn1"	16.2756399762342	22.3466366831182	111.351615249481	98.4108673768903
"Elmo3"	136.308484800962	124.768721480743	43.7081106586749	66.2767066007629
"Elovl7"	62.0508774093929	62.3843607403715	208.133860279404	202.846889899305
"Emid1"	78.3265173856272	63.3154706021681	8.32535441117617	18.0754654365717
"Eml2"	632.715504076105	619.188058094732	279.940042075799	276.152944169845
"En1"	14.2411849792049	16.7599775123386	92.6195678243349	98.4108673768903
"Endod1"	457.752374331587	498.143776061176	171.710434730508	193.809157181019
"Enpp5"	28.4823699584099	48.4177128134227	501.602603273364	495.066914457213
"Epb4.1l3"	2.03445499702928	0.93110986179659	1588.06135393185	1468.12947045932
"Epb4.1l4a"	213.617774688074	175.979763879555	1080.21473485011	936.911625128966
"Epha1"	117.998389827698	123.837611618946	285.143388582784	262.094248830289
"Epha7"	1019.26195351167	1114.53850457052	513.049965588731	481.008219117658
"Eps8l2"	248.203509637572	225.328586554775	1262.33186259459	1207.03941415329
"Erbb3"	55.9475124183051	62.3843607403715	142.571694291392	103.43182999816
"Esco2"	258.375784622718	364.995065824263	738.875203991885	702.934766977788
"Espnl"	125.118982317301	119.182062309963	24.9760632335285	21.0880430093336
"Esr1"	119.015617326213	121.975391895353	331.97350714565	283.182291839623
"Etl4"	281.772017088555	350.097308035518	784.664653253354	555.318465912452
"Etv4"	1441.41136539524	1471.15358163861	520.334650698511	520.171727563563
"Etv5"	587.957494141461	540.974829703819	240.394608622712	172.721114171685
"Eya1"	23.3962324658367	33.5199550246772	478.70787864263	385.609929313529
"F2rl1"	520.820479239495	504.661545093752	1181.15965708562	1152.81301784357
"F730043M19Rik"	82.3954273796857	104.284304521218	10.4066930139702	20.0838504850797
"F8a"	144.446304789079	110.802073553794	64.5214966866153	51.2138187369531
"Fabp4"	18.3100949732635	47.4866029516261	6.24401580838213	1.00419252425398
"Fam107b"	1778.11366740359	1824.04421925952	5086.79154522864	5094.26867554045
"Fam110c"	650.008371550854	629.430266574495	208.133860279404	178.746269317209
"Fam120c"	491.32088178257	545.630379012802	279.940042075799	219.918162811622
"Fam134b"	880.919013713677	821.238898104592	411.064374051823	348.454805916132
"Fam13a"	5.08613749257319	5.58665917077954	30.1794097405136	28.1173906791115
"Fam151a"	89.5160198692882	68.9021297729476	16.6507088223523	15.0628878638097
"Fam189a2"	34.5857349494977	37.2443944718636	109.270276646687	122.511487958986
"Fam195b"	1893.06037473574	1890.15301944708	864.796189460925	923.857122313664
"Fam20a"	262.444694616777	276.539628953587	18.7320474251464	30.1257757276195
"Fam210b"	632.715504076105	580.081443899275	308.038113213518	273.140366597083
"Fam211b"	72.2231523945393	86.5932171470829	274.736695568814	286.194869412385
"Fam219aos"	156.653034771254	175.979763879555	66.6028352894093	58.243166406731
"Fam46a"	378.408629447445	359.408406653484	148.815710099774	158.662418832129
"Fam46c"	74.2576073915686	81.9376678380999	145.693702195583	168.704344074669
